Timestamp,ICT1400-01:PCT1402-01:InjEff:fbk,ICT1400-01:adc1:integral:fixed:idx,ICT1400-01:adc1:min_integral_idx,ICT1400-01:adc1:sig_charge,ICT1400-01:adc1:sig_charge:fixed,ICT1400-01:au:fbk,ICT1400-02:PCT1402-01:InjEff:fbk,ICT1400-02:adc5:integral:fixed:idx,ICT1400-02:adc5:min_integral_idx,ICT1400-02:adc5:sig_charge,ICT1400-02:adc5:sig_charge:fixed,ICT1400-02:au:fbk,PCT1304-01:ICT1400-01:InjEff:fbk,PCT1304-01:ICT1400-02:InjEff:fbk,PCT1402-01:mA:fbk,PCT2403-01:BRInjEff:fbk,PCT2403-01:mABR:fbk,TRG2400:bucket:delay:first
2022/12/07 13:55:59.408,N/A,N/A,N/A,N/A,N/A,N/A,100.35954578107302,N/A,N/A,N/A,N/A,N/A,N/A,62.82796230854759,N/A,N/A,N/A,N/A
2022/12/07 13:55:59.608,N/A,N/A,41072,0.10024255752870506,0.03472089924574756,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 13:55:59.622,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,44287,0.009326893225785005,-0.060605542230845716,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 13:55:59.742,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.05910597988384375,N/A
2022/12/07 13:55:59.743,N/A,N/A,N/A,N/A,N/A,-0.003648913127493187,N/A,N/A,N/A,N/A,N/A,0.009178998365425467,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 13:56:59.319,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,219.2566934826528,N/A,N/A,N/A
2022/12/07 13:56:59.620,N/A,N/A,44847,0.12406447342078852,-0.00003994962055298146,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 13:56:59.636,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,43496,0.11826536461563475,0.061525872557390504,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 13:56:59.822,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.056163383208968756,N/A
2022/12/07 13:56:59.823,N/A,N/A,N/A,N/A,N/A,-0.0073645702948401505,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 13:56:59.824,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.01493598407016284,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 13:57:59.308,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,219.0977131258528,N/A,N/A,N/A
2022/12/07 13:57:59.613,N/A,N/A,42943,0.094017722242655,-0.006164703356098616,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 13:57:59.631,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,43366,0.13334968992357565,0.0077806672439065805,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 13:57:59.810,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.05789577134859375,N/A
2022/12/07 13:57:59.811,N/A,N/A,N/A,N/A,N/A,-0.008019257473996467,N/A,N/A,N/A,N/A,N/A,0.012402561218899868,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 13:58:32.801,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,198
2022/12/07 13:58:33.404,N/A,40951,N/A,N/A,N/A,N/A,N/A,40848,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/07 13:58:34.340,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,63.33546577159592,N/A,N/A
2022/12/07 13:58:34.341,95.35239894383415,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,66.42251948889373,64.72259077059826,N/A,N/A,N/A,N/A
