Timestamp,ICT1400-01:PCT1402-01:InjEff:fbk,ICT1400-01:adc1:integral:fixed:idx,ICT1400-01:adc1:min_integral_idx,ICT1400-01:adc1:sig_charge,ICT1400-01:adc1:sig_charge:fixed,ICT1400-01:au:fbk,ICT1400-02:PCT1402-01:InjEff:fbk,ICT1400-02:adc5:integral:fixed:idx,ICT1400-02:adc5:min_integral_idx,ICT1400-02:adc5:sig_charge,ICT1400-02:adc5:sig_charge:fixed,ICT1400-02:au:fbk,PCT1304-01:ICT1400-01:InjEff:fbk,PCT1304-01:ICT1400-02:InjEff:fbk,PCT1402-01:mA:fbk,PCT2403-01:BRInjEff:fbk,PCT2403-01:mABR:fbk,TRG2400:bucket:delay:first
2022/12/01 14:19:59.562,N/A,N/A,N/A,N/A,N/A,-0.004720500372547466,N/A,N/A,N/A,N/A,N/A,0.011993818334253767,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/01 14:24:40.604,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,264
2022/12/01 14:24:41.141,N/A,40968,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/01 14:24:41.143,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40865,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/01 14:24:42.139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,64.8821908765869,N/A,N/A,62.37962867587561,N/A,N/A
2022/12/01 14:24:42.140,96.14291353775114,N/A,N/A,N/A,N/A,N/A,95.80923066766388,N/A,N/A,N/A,N/A,N/A,N/A,65.10816154265297,N/A,N/A,N/A,N/A
2022/12/01 14:24:59.109,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,219.52673655743524,N/A,N/A,N/A
2022/12/01 14:24:59.411,N/A,N/A,42739,0.02936095549796991,-0.03341036746163217,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/01 14:24:59.427,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,43203,0.16987704915125795,0.011108129907826059,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/01 14:24:59.600,N/A,N/A,N/A,N/A,N/A,-0.010931601453405979,N/A,N/A,N/A,N/A,N/A,0.012559409522096386,N/A,N/A,N/A,N/A,0.06138679365121875,N/A
2022/12/01 14:28:22.633,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,330
2022/12/01 14:28:23.214,N/A,40984,N/A,N/A,N/A,N/A,N/A,40881,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/01 14:28:24.217,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,65.3967776418864,N/A,N/A,62.188881447047564,N/A,N/A
2022/12/01 14:28:24.218,95.09471825598912,N/A,N/A,N/A,N/A,N/A,96.16319182526834,N/A,N/A,N/A,N/A,N/A,N/A,64.67015109070714,N/A,N/A,N/A,N/A
2022/12/01 14:29:59.119,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,219.39853303903521,N/A,N/A,N/A
2022/12/01 14:29:59.420,N/A,N/A,40282,0,-0.04814973825104296,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/01 14:29:59.436,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,44993,0.02945202914767523,-0.043611819239858525,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/01 14:29:59.578,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.049602244821593755,N/A
2022/12/01 14:29:59.579,N/A,N/A,N/A,N/A,N/A,-0.012507123182137325,N/A,N/A,N/A,N/A,N/A,0.009980044931414517,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/01 14:32:32.579,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,396
2022/12/01 14:32:33.169,N/A,41001,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/01 14:32:33.170,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40898,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/01 14:32:34.096,95.86098919956652,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,64.84827818302142,N/A,N/A,62.16420094513101,N/A,N/A
2022/12/01 14:32:34.097,N/A,N/A,N/A,N/A,N/A,N/A,96.51679609523511,N/A,N/A,N/A,N/A,N/A,N/A,64.40765075105924,N/A,N/A,N/A,N/A
2022/12/01 14:34:59.115,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,219.25634004863522,N/A,N/A,N/A
2022/12/01 14:34:59.416,N/A,N/A,44819,0.08811286228346664,0.03415573359434279,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/01 14:34:59.431,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41687,0.04063692141096398,0.007848311846639894,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/01 14:34:59.596,N/A,N/A,N/A,N/A,N/A,-0.003709324838820246,N/A,N/A,N/A,N/A,N/A,0.012405749816800317,N/A,N/A,N/A,N/A,0.05482967318846875,N/A
2022/12/01 14:36:38.663,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,462
2022/12/01 14:36:39.195,N/A,41017,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/01 14:36:39.196,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40914,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/01 14:36:40.196,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,65.40925546699197,N/A,N/A,62.40633514624484,N/A,N/A
2022/12/01 14:36:40.197,95.40902843289125,N/A,N/A,N/A,N/A,N/A,97.54079604992135,N/A,N/A,N/A,N/A,N/A,N/A,63.97972712290076,N/A,N/A,N/A,N/A
2022/12/01 14:39:59.196,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,219.09695999263522,N/A,N/A,N/A
2022/12/01 14:39:59.497,N/A,N/A,42995,0.06717192049476231,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/01 14:39:59.498,N/A,N/A,N/A,N/A,-0.021541620254263733,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/01 14:39:59.515,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40315,0,-0.010457114690789276,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/01 14:39:59.674,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.05183019306196875,N/A
2022/12/01 14:39:59.675,N/A,N/A,N/A,N/A,N/A,-0.009662926994093475,N/A,N/A,N/A,N/A,N/A,0.011542877715744993,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/01 14:43:39.716,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,66
2022/12/01 14:43:40.252,N/A,40918,N/A,N/A,N/A,N/A,N/A,40815,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/01 14:43:41.276,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,65.23027569271956,N/A,N/A,61.94136267556133,N/A,N/A
2022/12/01 14:43:41.277,94.95799614177422,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,65.31696769142283,N/A,N/A,N/A,N/A
2022/12/01 14:43:41.278,N/A,N/A,N/A,N/A,N/A,N/A,94.83196306385672,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022/12/01 14:44:59.231,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,219.33048425023523,N/A,N/A,N/A
2022/12/01 14:44:59.532,N/A,N/A,40284,0.0033436475686223766,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
